gene_ID,Chr,start,Gene_name,Embryo_16_DAP,Embryo_18_DAP,Embryo_20_DAP,Embryo_22_DAP,Embryo_24_DAP,Endosperm_12_DAP,Endosperm_14_DAP,Endosperm_16_DAP,Endosperm_18_DAP,Endosperm_20_DAP,Endosperm_22_DAP,Endosperm_24_DAP,Whole_seed_10_DAP,Whole_seed_12_DAP,Whole_seed_14_DAP,Whole_seed_16_DAP,Whole_seed_18_DAP,Whole_seed_2_DAP,Whole_seed_20_DAP,Whole_seed_22_DAP,Whole_seed_24_DAP,Whole_seed_4_DAP,Whole_seed_6_DAP,Whole_seed_8_DAP,mean_expr,max_expr,nonzero_prop
Zm00001eb125830,3,25380370,,0,0.019075367,0,0,0.0320429,0.02455485,0,0.045516333,0.013096633,0,0,0,0.03369015,0.091330333,0,0,0.017323975,0.243451,0.015694433,0.028816667,0.0119898,0.074977333,0.147931167,0.048914,0.035350206,0.243451,0.625
Zm00001eb124890,3,20263505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115348333,0.0719315,0,0,0,0,0.034507333,0,0.011439667,0.327833,0.285456333,0.035271507,0.327833,0.25
Zm00001eb123770,3,15287130,HTH myb-type domain-containing protein,0,0,0,0,0,1.09418E-07,0,0,0.006102801,0,0,2.82316E-07,0.058388802,1.03623E-06,0.029990363,0.13475,0.080833548,0.188100633,3.27929E-07,0.006180667,0.037250121,0.158424267,0.067890467,0.076360833,0.035178094,0.188100633,0.625
Zm00001eb125650,3,24513347,,0,0,0.0190053,0,0.005427133,0.026417425,0.0317773,0,0.0218323,0,0.0205439,0.021436167,0.02872005,0.037281167,0.1123545,0.226455,0.09393935,0.011501233,0.0579571,0.0711317,0.035468367,0.022255433,0,0,0.035145976,0.226455,0.708333333
Zm00001eb124900,3,20346191,Protein kinase domain-containing protein,0.072433533,0.0315811,0.011160033,0.006682067,0.007573933,0.01591046,0,0,0.017738467,0,0.009189233,0,0.1452285,0.095432,0.0322811,0,0.007310825,0.1270952,0.037978033,0.0306003,0.025406967,0.0832024,0.060229667,0.0213202,0.034931417,0.1452285,0.791666667
Zm00001eb128990,3,45020153,COP9 signalosome complex subunit 2,0.009372847,0.026694533,0.038540133,0.031943533,0.0354558,0.010128005,0.0146465,0.024977833,0.0350134,0.068828167,0.0426687,0.043656033,0.03625285,0.043938867,0.0334984,0.0344655,0.0298837,0.016485533,0.059874533,0.0448857,0.045010733,0.034884,0.0409111,0.035982533,0.034916622,0.068828167,1
Zm00001eb137830,3,135393278,,0,0.023705867,0.026975367,0.016914033,0.016307167,0.004173405,0,0.013925,0.0112173,0.020472767,0.042454433,0.036202667,0.02427665,0,0.0744295,0.182115,0.02421645,0.006530667,0.0709362,0.079868533,0.0518053,0.0051037,0.0438452,0.0329783,0.033685563,0.182115,0.875
Zm00001eb127170,3,33251451,DEAD-box ATP-dependent RNA helicase 52B-like,0.072068333,0,0,0,0,0.1235261,0,0,0,0.034696333,0,0,0.1321935,0.158886,0.0954605,0,0.083734875,0,0.031467133,0,0.0748461,0,0,0,0.033619953,0.158886,0.375
Zm00001eb131850,3,70097908,C2 domain-containing protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291841,0,0,0,0.420753667,0.041082167,0.052131667,0.033575354,0.420753667,0.166666667
Zm00001eb125100,3,21309922,GH10 domain-containing protein,0,0,0,0,0,0,0,0,0,0,0,0,0.0350505,0.056748,0,0,0,0.496411333,0,0.007495967,0.012475467,0.086322867,0.049596833,0.052922767,0.033209322,0.496411333,0.333333333
Zm00001eb134140,3,107319828,glycosyltransferase BC10,0.024723567,0,0,0.009974733,0.029074067,0.0057439,0,0.073325733,0.009191433,0.039435967,0,0.033834067,0.146597,0,0.0924078,0.0808533,0.10916675,0.0119868,0.022073367,0.0344035,0.0550027,0.003833367,0,0.0127248,0.033098035,0.146597,0.75
Zm00001eb139040,3,142498640,,0.02048672,0.0384973,0.034934767,0.0295112,0.029838367,0.030664,0.00527238,0.019716933,0.032403167,0.0278381,0.026997533,0.02877217,0.05320995,0.069980733,0.04182465,0.0248363,0.0353659,0.027724033,0.031219533,0.029661967,0.0225174,0.036386233,0.0376207,0.051829533,0.032796232,0.069980733,1
Zm00001eb133110,3,95998349,Amidohydrolase family protein,0.056907103,0.035016867,0.034501133,0.037693467,0.176169167,0.004622155,0.00268358,0.024212543,0.00569393,0.0047567,0.017193753,0.00415264,0.0151793,0.011169473,0.004843985,0.0197901,0.005546265,0.0405319,0.006949257,0.007268663,0.0098076,0.205450933,0.025022167,0.0275786,0.03261422,0.205450933,1
Zm00001eb128030,3,38454877,,0.065249333,0.048359,0,0.0257003,0.056905233,0.0175991,0,0.05236,0,0,0,0,0,0.043559667,0,0,0.03272575,0.103901667,0.033343667,0.025587867,0.048165767,0.0098768,0.135195333,0.064399,0.031788687,0.135195333,0.625
Zm00001eb138160,3,136913699,,0.239114,0.061112833,0,0.109681,0.154919833,0,0,0,0,0.0371333,0,0.021072433,0,0,0,0,0,0,0,0.029870067,0.0206521,0.065464667,0,0.0235075,0.031771989,0.239114,0.416666667
Zm00001eb135440,3,117926400,Flavin-containing monooxygenase,0.0284604,0.063903167,0.0386039,0.118700433,0.041854433,0,0,0,0.034946833,0.009833633,0,0,0.0406101,0.046743333,0.0464788,0.0640414,0.04203135,0.031345667,0.0457238,0.062418167,0.0066652,0.0258538,0.0141066,0,0.031763376,0.118700433,0.75
Zm00001eb123910,3,15841327,Putative carboxylesterase 15,0.028345267,0.050453467,0.034936467,0.011167467,0.006034433,0.0152906,0,0,0.032744967,0,0,0,0.0281879,0.0189229,0.11847715,0.0889036,0.1661428,0.014999667,0,0.014451933,0.0899419,0.018105633,0,0.0203766,0.031561781,0.1661428,0.708333333
Zm00001eb129690,3,49965120,WRKY domain-containing protein,0.0422923,0.014354933,0.013559967,0.021649433,0.040688367,0.0127317,0,0.043087033,0,0.028293233,0.015929733,0.0777227,0,0.039031667,0,0,0.052163375,0,0.121668067,0.096477567,0.0667845,0.003573567,0.016305167,0.0317978,0.03075463,0.121668067,0.75
Zm00001eb132610,3,87332397,receptor protein kinase-like protein ZAR1,0.032324133,0.057841,0.031299633,0.042698567,0.0403234,0.02861075,0.0121376,0.016489793,0.014202133,0.015462793,0.00776422,0.00926343,0.04329515,0.027758,0.01360226,0.0187706,0.017101345,0.065754267,0.019847533,0.022257867,0.014836567,0.0650443,0.060848767,0.052962967,0.030437378,0.065754267,1
Zm00001eb123470,3,14366268,Non-classical arabinogalactan protein 30,0,0,0,0,0,0,0,0,0,0,0,0,0.096108,0,0,0,0,0.176967267,0,0,0.015985233,0.146591333,0.197283767,0.095619333,0.030356456,0.197283767,0.25
Zm00001eb127540,3,35570247,,0,0.034957033,0,0.009928267,0.040399533,0.0407808,0,0.010110733,0.0347421,0.103790567,0.013653433,0.054241633,0,0.016822733,0.0479663,0.0790367,0.0189581,0.0376454,0.0236482,0.0329035,0.056973633,0.053346,0,0.012438967,0.030097651,0.103790567,0.791666667
Zm00001eb133030,3,94912017,,0,0,0,0,0.0304991,0.05125695,0,0.057498333,0,0,0.050949333,0,0.071255,0,0.258014,0,0,0.0333071,0,0,0.021857367,0.0514156,0.058912367,0.035357667,0.030013451,0.258014,0.458333333
Zm00001eb125840,3,25381145,,0,0,0,0,0,0,0,0.207001,0,0,0,0,0,0,0,0,0.1214675,0.136287667,0,0,0,0.145867667,0,0.107916667,0.029939188,0.207001,0.208333333
Zm00001eb131110,3,60864244,,0,0.065040033,0.036164667,0.040653,0.058165333,0.0139229,0,0,0.034338333,0,0,0,0.051333,0.187758,0.1175028,0,0.02588975,0.023989633,0,0,0.0157429,0.023434833,0,0.021618267,0.029814727,0.187758,0.583333333
Zm00001eb132180,3,78401314,,0,0,0.155759667,0.093261,0,0,0,0,0,0,0,0,0,0,0.2256185,0,0,0,0,0.092853,0,0.134069,0,0,0.029231715,0.2256185,0.208333333
Zm00001eb131960,3,72676398,,0.117484667,0.0105268,0.044151467,0,0.015457967,0.00933685,0,0.141343,0.012341967,0.016670033,0,0.023125033,0.0344246,0.039846667,0,0,0.029842,0.0183176,0,0.0293876,0.029992933,0.015723233,0.042135833,0.069143067,0.029135472,0.141343,0.75
Zm00001eb132410,3,83491225,,0,0,0,0,0,0,0.190194,0.194538667,0.0220824,0.017405967,0.029163467,0.0278444,0,0,0,0,0,0,0.0562064,0.097693967,0.061032067,0,0,0,0.029006722,0.194538667,0.375
Zm00001eb131970,3,72863218,,0,0.050279333,0.035081333,0.118195333,0.0272679,0.0272172,0,0.074582,0.0690882,0.029405967,0,0,0,0.111076,0,0,0,0.0283925,0,0.047903667,0,0.018490567,0.032144133,0.0255859,0.028946251,0.118195333,0.583333333
Zm00001eb132270,3,80167994,,0,0,0,0,0.033735633,0,0.0903093,0.251303667,0,0.019755733,0.099828,0.033501667,0,0.027396533,0,0,0.0193477,0,0.035834333,0.0696549,0.012517633,0,0,0,0.028882713,0.251303667,0.458333333
Zm00001eb135250,3,116229650,WD repeat-containing protein tag-125,0.021933833,0,0,0,0,0.0362681,0,0,0.014599067,0,0.057095167,0.0179058,0.0804655,0.058722667,0.1252515,0.0687945,0.0110009,0,0.059912433,0.021201633,0.028172633,0.009963433,0.033537767,0.044977767,0.028741779,0.1252515,0.666666667
Zm00001eb135640,3,120119229,,0.307823333,0.237350667,0.0217028,0.014882633,0.096503333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011526633,0,0,0,0.028741225,0.307823333,0.25
Zm00001eb137920,3,136226012,Regulatory protein MLP,0,0,0,0,2.8459E-07,1.56701E-07,0,0,3.37157E-08,0,0,0,0.227061,7.56597E-07,6.41923E-07,5.8434E-07,0.066892949,0.047458521,3.1656E-07,1.7913E-07,0.01088169,0.086154312,0.126406474,0.1172599,0.028421575,0.227061,0.625
Zm00001eb132890,3,93627293,protein RETICULATA-RELATED 1,0.028760633,0.0503453,0.0291925,0.033650367,0.028857667,0.0293685,0.0347055,0.014447547,0.020837333,0.021495267,0.030409633,0.026904967,0.01368385,0.017045333,0.03417025,0.0597444,0.02118855,0.023599133,0.028121967,0.031634833,0.029361833,0.037206467,0.0222132,0.0146416,0.028399443,0.0597444,1
Zm00001eb138290,3,137807520,Carboxypeptidase,2.64977E-25,5.78203E-26,1.98129E-28,0.0079938,0.003834533,9.0425E-41,4.18344E-25,3.84693E-25,1.10983E-27,0,1.28325E-25,0,0.166732,0.043059167,0.0097595,1.59821E-54,1.0699E-29,0.037711,4.12123E-18,0.005119767,0.002980487,0.061837467,0.1268685,0.212853667,0.028281245,0.212853667,0.916666667
Zm00001eb126320,3,28735133,,0,0.1433149,0.074816333,0.042051,0,0.0288041,0,0,0,0,0.057828667,0,0,0,0,0,0,0,0,0.108837,0.034839333,0.177109333,0,0,0.027816694,0.177109333,0.333333333
Zm00001eb132550,3,85664683,Exopolygalacturonase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447689,0,0,0,0.204824333,0.0126044,0,0.027713239,0.447689,0.125
Zm00001eb136430,3,127563395,,0,0,0,0,0,0,0,0,0,0,0,0,0.2680855,0,0,0,0,0.133339033,0,0,0,0.104083467,0.030259,0.129002,0.027698708,0.2680855,0.208333333
Zm00001eb127410,3,34615523,,0.103208667,0.013109933,0.162999667,0.0904958,0.291335667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027547906,0.291335667,0.208333333
Zm00001eb133080,3,95748500,,0.027498167,0,0.031546333,0.073594433,0.0389035,0.0077333,0,0,0.041139133,0.0295078,0.077358667,0,0.0175305,0,0,0.0719416,0,0.015163167,0.083216833,0.008991833,0.0262791,0.095787367,0,0.008004433,0.027258174,0.095787367,0.666666667
Zm00001eb130320,3,55536227,,0,0,0,0,0.104403,0,0,0,0,0,0,0,0,0,0,0,0,0.247434333,0,0,0,0.184733667,0.111314667,0,0.026995236,0.247434333,0.166666667
Zm00001eb131120,3,61003343,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554318,0,0,0,0,0,0,0.092940333,0,0.026969097,0.554318,0.083333333
Zm00001eb129390,3,48377005,,0,0,0,0,0,0,0,0,0.265917,0,0,0,0,0,0,0,0.3768675,0,0,0,0,0,0,0,0.026782688,0.3768675,0.083333333
Zm00001eb132900,3,93745582,,0,0,0,0,0.006321633,0,0,0,0,0,0,0,0,0,0,0,0,0.369681667,0,0,0,0.259317333,0,0,0.026471693,0.369681667,0.125
Zm00001eb135170,3,115656948,,0,0,0.159748,0,0.104491667,0,0,0,0.099138333,0.133904,0,0,0,0,0,0,0,0,0,0,0,0.135506667,0,0,0.026366194,0.159748,0.208333333
Zm00001eb135310,3,116349989,Pentatricopeptide repeat-containing protein,0.1050349,0.017596933,0.027854,0.009038067,0.019521133,0.01907555,0,0,0.033748167,0.006527333,0,0.008299367,0.0979553,0,0.0096757,0.0425151,0.012235,0.0559456,0.0179155,0.0051829,0.013232233,0.034291067,0.064628,0.029668767,0.026247526,0.1050349,0.833333333
Zm00001eb123780,3,15290038,,2.77941E-05,1.82126E-05,0,7.70133E-06,1.72437E-05,1.01545E-05,4.59124E-05,6.37867E-05,3.16193E-05,2.41586E-05,1.31933E-05,4.2344E-05,4.06402E-05,4.55513E-05,0.000049241,7.12612E-05,5.24829E-05,3.74841E-05,2.91837E-05,2.86615E-05,2.29022E-05,0.110612704,0.337339913,0.179759166,0.026182971,0.337339913,0.958333333
Zm00001eb125800,3,25296479,Protein transport protein SEC31 B,0.0798145,0.0258804,0.010451533,0.0391022,0.0193554,0.003322275,0,0.023929933,0,0,0.008078433,0.009608233,0.0148276,0.022756033,0,0.0467657,0.031296625,0.058297467,0.050989933,0.0210527,0.0048669,0.039958833,0.068647333,0.044181233,0.025965969,0.0798145,0.833333333
Zm00001eb133550,3,100653709,,0,0,0,0,0,0.02339085,0.127229,0.052950333,0.092462,0.0935307,0,0.086815333,0,0.028947367,0,0,0,0,0,0.063954533,0.051672333,0,0,0,0.025873019,0.127229,0.375
Zm00001eb138470,3,139192215,,0.447719,0.0391952,0,0.023008967,0.057645833,0,0,0,0,0,0,0,0,0,0,0,0.01375095,0.0154287,0,0,0.022148267,0,0,0,0.025787372,0.447719,0.291666667
Zm00001eb124860,3,20094340,Putative receptor serine/threonine kinase PR5K,0,0,0,0,0,0.0865049,0.0417296,0,0,0,0,0,0.03478275,0.068973767,0.1224255,0,0.00817445,0.027671033,0,0.017322433,0,0.012113287,0.115284167,0.081446367,0.025684511,0.1224255,0.458333333
Zm00001eb131950,3,72676006,,0,0,0.0254466,0,0.0154568,0.0178812,0,0.022492,0.012943433,0.0237408,0,0,0.033296,0,0.048088,0.227733,0.01712135,0.019210333,0,0.018508833,0,0.0535397,0.0805842,0,0.025668427,0.227733,0.583333333
Zm00001eb132440,3,83670641,,0,0,0,0,0,0,0,0,0,0,0.282911333,0.086468667,0,0,0.0511685,0,0,0,0.058606333,0.126322333,0.010236133,0,0,0,0.025654721,0.282911333,0.25
Zm00001eb130530,3,56998836,TRICHOME BIREFRINGENCE-LIKE 37,0,0,0,0,0,0.141358,0,0,0,0,0,0.020700833,0.203727,0.0916249,0,0,0,0,0.0132396,0.0157986,0,0.017549967,0,0.1080892,0.025503671,0.203727,0.333333333
Zm00001eb136560,3,128281793,,0.0965419,0.095722967,0.054139833,0.078726933,0.016507267,0,0,0,0,0.010576867,0,0,0.02185005,0.033722,0,0,0,0.072898,0,0,0.021039633,0.0422326,0.0335806,0.0214733,0.024958831,0.0965419,0.541666667
Zm00001eb125070,3,20837916,Putrescine hydroxycinnamoyltransferase 1,0,0,0,0,0.343259,0,0,0.033320067,0.009080367,0,0,0,0.02960075,0,0,0,0.011761775,0.008538933,0,0,0.032106867,0.0041314,0.045098067,0.079109833,0.024833627,0.343259,0.416666667
Zm00001eb131390,3,65238970,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577986333,0,0,0,0.016387671,0,0,0.024765584,0.577986333,0.083333333
Zm00001eb136540,3,128154375,Importin N-terminal domain-containing protein,0.02052508,0.045004367,0.027968099,0.017673252,0.007299883,0.0354351,0.0194889,0.046372,0.029565297,0.013100257,0.018533256,0.005768574,0.03369895,0.042364733,0.0203093,0.0279969,0.033818606,0.013087804,0.016952255,0.008181369,0.008342222,0.028102833,0.038676967,0.0354671,0.024738879,0.046372,1
Zm00001eb137850,3,135573459,,0,0,0,0,0,5.5177E-06,0,0,0,0,0,0,4.5592E-05,6.49217E-05,5.63359E-05,7.75583E-05,0.000050574,0.389283194,0,1.12936E-05,0,0.202957922,2.13941E-05,3.42251E-05,0.024692022,0.389283194,0.458333333
Zm00001eb132690,3,90093191,,0,0,0,0,0,0,0,0.136017,0,0.068212,0.091745333,0.218238,0,0,0,0,0,0,0,0.077337667,0,0,0,0,0.024647917,0.218238,0.208333333
Zm00001eb132390,3,83033875,,0,0,0,0,0,0,0,0.534937,0,0,0,0,0,0,0,0,0,0,0,0.042434333,0,0,0,0,0.024057139,0.534937,0.083333333
Zm00001eb132290,3,80709078,,0.054383667,0.0172408,0,0.074338633,0.021305167,0,0,0,0,0,0.0307165,0,0,0,0,0.17785,0,0.0263612,0,0,0.041860433,0.064218667,0.039165667,0.0237554,0.023799839,0.17785,0.458333333
Zm00001eb132210,3,78628820,,0,0,0.232537667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122565,0.213067667,0,0.023673764,0.232537667,0.125
Zm00001eb137080,3,130704894,,0.068815933,0.045577833,0.071608367,0.0629606,0.046832767,0.005938615,0.0225124,0.026770133,0.018312,0.019784267,0.022310633,0.007470867,0.004690465,0.017562567,0.0378936,0.0160406,0.00974769,0.0054138,0.018869967,0.008956607,0.00867694,0.010240947,0.008918933,0.002143087,0.023668734,0.071608367,1
Zm00001eb136320,3,127146420,Putative uridine nucleosidase 2,0.560733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023363889,0.560733333,0.041666667
Zm00001eb135760,3,121642506,,0.0185501,0.013192817,0.023835333,0.0207787,0.035904167,0.008010235,0.00881979,0.010448673,0.0171072,0.019215567,0.0271421,0.013848013,0.03199955,0.008971173,0.01991625,0.0287326,0.01153833,0.0446799,0.023488433,0.0208664,0.0193028,0.0666198,0.02541099,0.033482,0.022994205,0.0666198,1
Zm00001eb133820,3,103250627,,0,0,0,0,0,2.51329E-06,0,0,0,0,0.072601,1.278E-05,2.06475E-05,0,0,0.420591,1.061E-05,0,0,7.81943E-06,0.043744466,0,0,4.72287E-06,0.022374815,0.420591,0.375
Zm00001eb136270,3,126890203,TPX2 domain-containing protein,0,2.65496E-07,0,0.013339233,0,0.02998585,0,0.027167133,2.6377E-07,0.01363922,3.23689E-08,0.021819033,0.07969555,0.083631067,0.044843646,0.0756135,0.033641093,2.00861E-07,5.04731E-07,0.030188162,0.026328433,0.037291267,0.018284992,4.33427E-07,0.022311245,0.083631067,0.833333333
Zm00001eb133310,3,97957541,Helicase protein MOM1,0,0.027345973,0.000165384,0.024174575,0.020626625,1.91879E-06,0.0401653,0.024622433,0.006504833,0.0186049,0.015461893,0.0149,5.48985E-06,0.030861527,0.02920285,0,0.0475241,0.066008133,0,0.035050413,8.71563E-07,3.89366E-06,0.06153016,0.072105133,0.0222861,0.072105133,0.875
Zm00001eb130550,3,57335481,Bidirectional sugar transporter SWEET,0,0.0326743,0.003509467,0,0,0,0,0.076850667,0,0,0,0,0.1301465,0.120465667,0.00952845,0,0.02967425,0.002327997,0,0,0.019198767,0.045414433,0.063078733,0,0.022202885,0.1301465,0.458333333
Zm00001eb125380,3,22966787,Zinc finger MYM-type protein 5,0,0,0.020922633,0,0.043190033,0,0,0,0.018588733,0.014374367,0,0,0,0.019939067,0,0,0.014979975,0.099708167,0.013036633,0.062051267,0.0402549,0.089046,0.064756533,0.029466933,0.022096468,0.099708167,0.541666667
Zm00001eb129300,3,47741690,Ergosterol biosynthetic protein 28,0,0,0,0,0,0,0,0,0,0,0,0,0.0637525,0,0,0,0,0.248860333,0,0,0,0.073521967,0.084590333,0.049956,0.021695047,0.248860333,0.208333333
Zm00001eb129840,3,51179575,Zinc finger (MYND type) family protein / programmed cell death 2 C-terminal domain-containing protein,0.003082909,0.022845667,0.024801167,0.030387853,0.009065397,0.0274434,0.074099,0.010764896,0.032220433,0.017883213,0.017834904,0.012245201,0.015176657,0.023294333,0.006472145,0.0188127,0.032632425,0.00754574,0.024888967,0.045250533,0.027200497,0.01265571,0.01484191,0.005406323,0.021535499,0.074099,1
Zm00001eb132250,3,79283122,,0,0,0,0,0,0,0,0,0,0,0.167379,0,0,0,0,0,0.347795,0,0,0,0,0,0,0,0.021465583,0.347795,0.083333333
Zm00001eb127730,3,36197417,,0,0.0829818,0,0.041291333,0,0,0,0,0.015455167,0.022365667,0.0330332,0.060953833,0,0.093024333,0,0,0.023296025,0,0.0237391,0.0182173,0.014171333,0.0281272,0.022112467,0.033386,0.021339782,0.093024333,0.583333333
Zm00001eb136850,3,129618665,,0,0,0,0,0,0.041047,0,0,0,0.061250667,0,0,0,0.217725333,0,0,0,0,0.077721667,0.059643,0.046396667,0,0,0,0.020991014,0.217725333,0.25
Zm00001eb135870,3,123022146,,0,0.0112593,0,0,0,0.0481971,0.0814806,0,0.101030967,0,0,0,0,0.042620333,0,0,0.0345298,0.034431,0.047809167,0.0188768,0.0241703,0.050224433,0,0,0.020609575,0.101030967,0.458333333
Zm00001eb132030,3,74769098,,0,0,0,0,0,0,0,0.1866,0.054435667,0,0.082719667,0.098384333,0,0,0,0,0.0720065,0,0,0,0,0,0,0,0.020589424,0.1866,0.208333333
Zm00001eb127570,3,35670683,Receptor-like protein kinase ANXUR1,0,0.010922333,0,0.006264833,0.0104437,0.01235339,0,0.072671033,0.016789733,0.019360267,0.014566733,0.0177702,0.01097865,0.021770533,0.015856,0.0375452,0.0519028,0.0158697,0.0337043,0.02566,0.0447795,0.0216784,0.0202732,0.0059095,0.020294584,0.072671033,0.875
Zm00001eb134500,3,110672756,,0.088305,0.045838667,0,0.034775667,0,0.01967575,0,0,0,0,0,0,0,0,0,0,0.038048,0,0,0,0,0.049992667,0.145032333,0.063453333,0.020213392,0.145032333,0.333333333
Zm00001eb138860,3,141438709,,0,0,0,0,0,0,0,0.101745333,0,0,0.154166,0.084646,0,0,0,0,0,0,0.054137,0,0.082716333,0,0,0,0.019892111,0.154166,0.208333333
Zm00001eb130090,3,53362059,,0,0,0,0,0.208068,0,0,0,0,0,0,0,0,0,0,0,0,0.129297333,0,0,0,0.138386,0,0,0.019822972,0.208068,0.125
Zm00001eb131920,3,72081082,Sphingoid long-chain bases kinase 1,0.070223436,7.88461E-06,0.10453128,3.30634E-06,0.023613241,0.012969192,2.88266E-06,3.96372E-06,0.011711955,0.016940066,0.079881692,5.08597E-06,3.33933E-06,9.45292E-06,1.45307E-05,1.01027E-05,0.01750713,0.042690053,4.91607E-06,3.64322E-06,0.013521667,0.074588933,6.03106E-06,4.87564E-06,0.019510777,0.10453128,1
Zm00001eb132430,3,83662614,,0,0,0,0,0,0.00663365,0.131033,0,0.014144433,0.097355,0,0.106009333,0,0,0,0,0.03349625,0,0.020277767,0.0135888,0.0433864,0,0,0,0.019413526,0.131033,0.375
Zm00001eb133560,3,100661712,,0,0,0,0,0,0.0255951,0,0.08691,0.075992333,0.034213667,0,0.047462,0,0.047512667,0,0,0,0,0,0.0324476,0.115667667,0,0,0,0.019408376,0.115667667,0.333333333
Zm00001eb132720,3,90444151,Calcium-dependent protein kinase 1,0,0,0,0,0,0.004508505,0,0,0.005960333,0,0.009057233,0,0.0332453,0.0415588,0.04428195,0,0.0078842,0.1197294,0,0.0085231,0,0.1294563,0.007959333,0.0387641,0.01878869,0.1294563,0.5
Zm00001eb134760,3,113015569,,0.017364267,0.013422967,0.012692033,0,0.0077094,0.004883355,0,0,0,0,0,0,0.0180047,0,0,0,0,0.205269867,0.0092552,0.0071024,0.0059102,0.076548433,0.017242067,0.055002933,0.018766993,0.205269867,0.541666667
Zm00001eb137380,3,133151348,Jasmonate-induced protein,0,0,0,0,0.026543467,0,0,0,0,0,0,0,0.391309,0,0,0,0,0,0,0,0.020812767,0.010327033,0,0,0.018708011,0.391309,0.166666667
Zm00001eb123720,3,15208425,Glycosyltransferases,0.037368667,0.040465333,0.044767667,0.020387767,0,0.0507187,0,0.04758,0,0.034457,0.021109,0.031808,0.0357348,0,0,0,0,0,0,0.0351467,0.028767333,0,0.018550233,0,0.018619217,0.0507187,0.541666667
Zm00001eb127310,3,33993145,,0,0,0,0,0,0,0,0,0,0,0,0,0.090184,0,0.130249,0,0.046354,0,0.134225333,0,0.029990167,0.0148811,0,0,0.018578483,0.134225333,0.25
Zm00001eb138350,3,138200830,Beta-glucosidase,0.028346267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03698,0.0333338,0,0.0283494,0,0,0,0.0974908,0.128993733,0.088807267,0.018429219,0.128993733,0.291666667
Zm00001eb126490,3,29575235,,0.002214734,0.015485,0.014039467,0.0211937,0.0230598,0.003424655,0.00495484,0.006757027,0.010612,0.011030277,0.01745333,0.011413103,0.02995295,0.018916567,0.01565125,0.0211882,0.01241369,0.0228738,0.018364333,0.0247899,0.013140567,0.025118,0.048415967,0.040494133,0.018039887,0.048415967,1
Zm00001eb127290,3,33913183,Sugar/inositol transporter,0.0299107,0.009096,0.017184333,0.049281533,0.060661433,0,0,0,0,0,0,0,0,0,0,0,0,0.1313,0,0,0,0.135251667,0,0,0.018028569,0.135251667,0.291666667
Zm00001eb126350,3,28758842,,0.020023133,0.036537333,0.0131761,0.0078892,0.024577067,0.06715665,0,0.0248103,0.045789033,0,0,0,0.0367279,0,0,0,0.031175175,0,0.046328433,0.019355,0.023460567,0.0301956,0,0,0.017800062,0.06715665,0.583333333
Zm00001eb127240,3,33884169,GDSL esterase/lipase,0,0,0.017210533,0,0.009829267,0.0116556,0,0.116362067,0,0.017105133,0,0.017473467,0,0.050065633,0,0,0.011274425,0,0.013369533,0.0338549,0.008537533,0.0118806,0.0662135,0.034830067,0.017485927,0.116362067,0.583333333
Zm00001eb126190,3,27970432,,0,0,0,0.184559333,0.157498333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076398333,0,0,0,0.017435667,0.184559333,0.125
Zm00001eb137460,3,133681256,DNA-directed DNA polymerases,0.008680567,0.00496762,0.0051991,0.0241279,0.0116508,0.003175405,0.143408,0.007263033,0.007098333,0.005918067,0.006436567,0,0,0,0,0.028388,0.02723725,0.008648233,0.027065567,0.058915667,0.013566067,0.003197033,0.013836233,0.005360233,0.01725582,0.143408,0.833333333
Zm00001eb134590,3,111759734,,0.064890333,0,0,0.028845833,0.055256333,0.0144586,0,0.03962,0.003855967,0.0286939,0.0289362,0,0,0,0,0,0,0,0.0280328,0.029695033,0.0352363,0.001637453,0.007471233,0.039338,0.016915333,0.064890333,0.583333333
Zm00001eb138580,3,139733376,,0,0,0,0,0.026889867,0.003295909,0.00264204,0,0.008163267,0.004958567,0.026451733,0,0.037734655,0.080854567,0,0,0.052152,0.0171236,0,0,0,0.035924236,0.06791629,0.030883967,0.016457946,0.080854567,0.541666667
Zm00001eb123820,3,15423344,Serine/threonine protein kinase,0,0,0,0,0,0,0,0,0.043391467,0,0.0216152,0.026145,0,0,0,0,0.081027,0,0,0.083269,0.133662167,0,0,0,0.01621291,0.133662167,0.25
Zm00001eb138550,3,139726099,F13j11 PRLI-interacting factor G,5.31622E-05,3.73221E-05,0.131480437,4.43581E-05,0.073615891,1.53571E-05,0,2.58428E-05,1.07181E-05,0,0,0,0.072018998,8.15788E-05,0.000041158,0.0681211,1.51902E-05,5.69564E-05,0.007415539,0.006642332,9.55457E-06,0.021942875,3.15712E-05,0.007148529,0.016200353,0.131480437,0.833333333
