Population,Comparison,theta_summary_mode,chr,chr_num,nc_id,window_id,window_start_bp,window_end_bp,window_mid_bp,mean_fst,Tajima_Gen0,Tajima_Gen14,deltaD,pi_Gen0,pi_Gen14,pi_ratio,log_pi_ratio,fst_outlier,deltaD_outlier,pi_outlier,all_three_signals,gene_count,GeneIDs,GeneNames,GeneBiotypes,snp_count,n_theta_sites_Gen0,n_theta_sites_Gen14,support_windows_Gen0,support_windows_Gen14,mean_window_nSites_Gen0,mean_window_nSites_Gen14,nChr_Gen0,nChr_Gen14
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,11,16750001,20750000,18750000,0.10869053471777844,2.8184536557687725,2.246195355669471,-0.5722583000993016,0.31535146362998395,0.27794137700641036,0.8813701823579657,-0.18218000527445585,No,No,No,No,108,Zm00001eb005920;Zm00001eb005930;Zm00001eb005940;Zm00001eb005950;Zm00001eb005960;Zm00001eb005970;Zm00001eb005980;Zm00001eb005990;Zm00001eb006000;Zm00001eb006010;Zm00001eb006020;Zm00001eb006030;Zm00001eb006040;Zm00001eb006050;Zm00001eb006060;Zm00001eb006070;Zm00001eb006080;Zm00001eb006090;Zm00001eb006100;Zm00001eb006110;Zm00001eb006120;Zm00001eb006130;Zm00001eb006140;Zm00001eb006150;Zm00001eb006160;Zm00001eb006170;Zm00001eb006180;Zm00001eb006190;Zm00001eb006200;Zm00001eb006210;Zm00001eb006240;Zm00001eb006260;Zm00001eb006270;Zm00001eb006280;Zm00001eb006290;Zm00001eb006300;Zm00001eb006310;Zm00001eb006320;Zm00001eb006330;Zm00001eb006340;Zm00001eb006350;Zm00001eb006360;Zm00001eb006370;Zm00001eb006380;Zm00001eb006390;Zm00001eb006400;Zm00001eb006410;Zm00001eb006420;Zm00001eb006430;Zm00001eb006440;Zm00001eb006450;Zm00001eb006460;Zm00001eb006470;Zm00001eb006480;Zm00001eb006490;Zm00001eb006510;Zm00001eb006520;Zm00001eb006530;Zm00001eb006540;Zm00001eb006550;Zm00001eb006560;Zm00001eb006570;Zm00001eb006590;Zm00001eb006600;Zm00001eb006610;Zm00001eb006620;Zm00001eb006630;Zm00001eb006640;Zm00001eb006650;Zm00001eb006660;Zm00001eb006670;Zm00001eb006680;Zm00001eb006690;Zm00001eb006700;Zm00001eb006710;Zm00001eb006720;Zm00001eb006730;Zm00001eb006740;Zm00001eb006760;Zm00001eb006770;Zm00001eb006780;Zm00001eb006790;Zm00001eb006800;Zm00001eb006830;Zm00001eb006840;Zm00001eb006850;Zm00001eb006860;Zm00001eb006870;Zm00001eb006880;Zm00001eb006890;Zm00001eb006900;Zm00001eb006910;Zm00001eb006920;Zm00001eb006930;Zm00001eb006940;Zm00001eb006950;Zm00001eb006960;Zm00001eb006970;Zm00001eb006990;Zm00001eb007000;Zm00001eb007010;Zm00001eb007020;Zm00001eb007030;Zm00001eb007040;Zm00001eb007050;Zm00001eb007060;Zm00001eb007070;Zm00001eb007080,Zm00001eb005920;Zm00001eb005930;Zm00001eb005940;Zm00001eb005950;Zm00001eb005960;Zm00001eb005970;Zm00001eb005980;Zm00001eb005990;Zm00001eb006000;Zm00001eb006010;Zm00001eb006020;Zm00001eb006030;Zm00001eb006040;Zm00001eb006050;Zm00001eb006060;Zm00001eb006070;Zm00001eb006080;Zm00001eb006090;Zm00001eb006100;Zm00001eb006110;Zm00001eb006120;Zm00001eb006130;Zm00001eb006140;Zm00001eb006150;Zm00001eb006160;Zm00001eb006170;Zm00001eb006180;Zm00001eb006190;Zm00001eb006200;Zm00001eb006210;Zm00001eb006240;Zm00001eb006260;Zm00001eb006270;Zm00001eb006280;Zm00001eb006290;Zm00001eb006300;Zm00001eb006310;Zm00001eb006320;Zm00001eb006330;Zm00001eb006340;Zm00001eb006350;Zm00001eb006360;Zm00001eb006370;Zm00001eb006380;Zm00001eb006390;Zm00001eb006400;Zm00001eb006410;Zm00001eb006420;Zm00001eb006430;Zm00001eb006440;Zm00001eb006450;Zm00001eb006460;Zm00001eb006470;Zm00001eb006480;Zm00001eb006490;Zm00001eb006510;Zm00001eb006520;Zm00001eb006530;Zm00001eb006540;Zm00001eb006550;Zm00001eb006560;Zm00001eb006570;Zm00001eb006590;Zm00001eb006600;Zm00001eb006610;Zm00001eb006620;Zm00001eb006630;Zm00001eb006640;Zm00001eb006650;Zm00001eb006660;Zm00001eb006670;Zm00001eb006680;Zm00001eb006690;Zm00001eb006700;Zm00001eb006710;Zm00001eb006720;Zm00001eb006730;Zm00001eb006740;Zm00001eb006760;Zm00001eb006770;Zm00001eb006780;Zm00001eb006790;Zm00001eb006800;Zm00001eb006830;Zm00001eb006840;Zm00001eb006850;Zm00001eb006860;Zm00001eb006870;Zm00001eb006880;Zm00001eb006890;Zm00001eb006900;Zm00001eb006910;Zm00001eb006920;Zm00001eb006930;Zm00001eb006940;Zm00001eb006950;Zm00001eb006960;Zm00001eb006970;Zm00001eb006990;Zm00001eb007000;Zm00001eb007010;Zm00001eb007020;Zm00001eb007030;Zm00001eb007040;Zm00001eb007050;Zm00001eb007060;Zm00001eb007070;Zm00001eb007080,protein_coding,36537,67713,67167,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,12,20750001,21250000,21000000,0.08268864870451866,2.211893401618127,0.5779941813597098,-1.6338992202584173,0.2865428615277736,0.20173695940268566,0.7040376379543205,-0.5062755372768123,No,Yes,Yes,No,9,Zm00001eb007090;Zm00001eb007100;Zm00001eb007110;Zm00001eb007120;Zm00001eb007130;Zm00001eb007140;Zm00001eb007150;Zm00001eb007160;Zm00001eb007170,Zm00001eb007090;Zm00001eb007100;Zm00001eb007110;Zm00001eb007120;Zm00001eb007130;Zm00001eb007140;Zm00001eb007150;Zm00001eb007160;Zm00001eb007170,protein_coding,3175,6644,7079,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,13,21250001,23250000,22250000,0.15502427898540913,2.8740571382519184,1.4873730280863282,-1.3866841101655902,0.32008985082723684,0.23562299288138053,0.7361151635156158,-0.44199660464362484,No,No,No,No,63,Zm00001eb007180;Zm00001eb007190;Zm00001eb007200;Zm00001eb007220;Zm00001eb007230;Zm00001eb007240;Zm00001eb007250;Zm00001eb007270;Zm00001eb007280;Zm00001eb007290;Zm00001eb007300;Zm00001eb007310;Zm00001eb007320;Zm00001eb007330;Zm00001eb007340;Zm00001eb007350;Zm00001eb007360;Zm00001eb007370;Zm00001eb007380;Zm00001eb007390;Zm00001eb007400;Zm00001eb007410;Zm00001eb007420;Zm00001eb007430;Zm00001eb007440;Zm00001eb007460;Zm00001eb007450;Zm00001eb007470;Zm00001eb007490;Zm00001eb007500;Zm00001eb007510;Zm00001eb007540;Zm00001eb007550;Zm00001eb007560;Zm00001eb007570;Zm00001eb007580;Zm00001eb007590;Zm00001eb007600;Zm00001eb007610;Zm00001eb007630;Zm00001eb007640;Zm00001eb007650;Zm00001eb007670;Zm00001eb007680;Zm00001eb007690;Zm00001eb007700;Zm00001eb007720;Zm00001eb007730;Zm00001eb007740;Zm00001eb007750;Zm00001eb007760;Zm00001eb007770;Zm00001eb007780;Zm00001eb007790;Zm00001eb007800;Zm00001eb007810;Zm00001eb007820;Zm00001eb007830;Zm00001eb007840;Zm00001eb007850;Zm00001eb007860;Zm00001eb007870;Zm00001eb007880,Zm00001eb007180;Zm00001eb007190;Zm00001eb007200;Zm00001eb007220;Zm00001eb007230;Zm00001eb007240;Zm00001eb007250;Zm00001eb007270;Zm00001eb007280;Zm00001eb007290;Zm00001eb007300;Zm00001eb007310;Zm00001eb007320;Zm00001eb007330;Zm00001eb007340;Zm00001eb007350;Zm00001eb007360;Zm00001eb007370;Zm00001eb007380;Zm00001eb007390;Zm00001eb007400;Zm00001eb007410;Zm00001eb007420;Zm00001eb007430;Zm00001eb007440;Zm00001eb007460;Zm00001eb007450;Zm00001eb007470;Zm00001eb007490;Zm00001eb007500;Zm00001eb007510;Zm00001eb007540;Zm00001eb007550;Zm00001eb007560;Zm00001eb007570;Zm00001eb007580;Zm00001eb007590;Zm00001eb007600;Zm00001eb007610;Zm00001eb007630;Zm00001eb007640;Zm00001eb007650;Zm00001eb007670;Zm00001eb007680;Zm00001eb007690;Zm00001eb007700;Zm00001eb007720;Zm00001eb007730;Zm00001eb007740;Zm00001eb007750;Zm00001eb007760;Zm00001eb007770;Zm00001eb007780;Zm00001eb007790;Zm00001eb007800;Zm00001eb007810;Zm00001eb007820;Zm00001eb007830;Zm00001eb007840;Zm00001eb007850;Zm00001eb007860;Zm00001eb007870;Zm00001eb007880,protein_coding,14573,32883,28003,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,14,23250001,24750000,24000000,0.11183678381008096,2.7300918973782755,2.237224477291684,-0.4928674200865917,0.3117283176276671,0.2778318828491083,0.8912628950859537,-0.16607704979145427,No,No,No,No,26,Zm00001eb007890;Zm00001eb007900;Zm00001eb007910;Zm00001eb007920;Zm00001eb007930;Zm00001eb007940;Zm00001eb007950;Zm00001eb007960;Zm00001eb007970;Zm00001eb007990;Zm00001eb008000;Zm00001eb008010;Zm00001eb008030;Zm00001eb008040;Zm00001eb008050;Zm00001eb008060;Zm00001eb008070;Zm00001eb008080;Zm00001eb008090;Zm00001eb008100;Zm00001eb008130;Zm00001eb008140;Zm00001eb008150;Zm00001eb008160;Zm00001eb008170;Zm00001eb008180,Zm00001eb007890;Zm00001eb007900;Zm00001eb007910;Zm00001eb007920;Zm00001eb007930;Zm00001eb007940;Zm00001eb007950;Zm00001eb007960;Zm00001eb007970;Zm00001eb007990;Zm00001eb008000;Zm00001eb008010;Zm00001eb008030;Zm00001eb008040;Zm00001eb008050;Zm00001eb008060;Zm00001eb008070;Zm00001eb008080;Zm00001eb008090;Zm00001eb008100;Zm00001eb008130;Zm00001eb008140;Zm00001eb008150;Zm00001eb008160;Zm00001eb008170;Zm00001eb008180,protein_coding,9818,22131,19853,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,15,24750001,25250000,25000000,0.1493287004743463,2.3799382983430672,1.3417156235918557,-1.0382226747512115,0.29521894266561544,0.22860221151907015,0.7743480464192306,-0.368945934226953,No,No,No,No,12,Zm00001eb008190;Zm00001eb008200;Zm00001eb008210;Zm00001eb008220;Zm00001eb008240;Zm00001eb008250;Zm00001eb008260;Zm00001eb008270;Zm00001eb008280;Zm00001eb008290;Zm00001eb008300;Zm00001eb008310,Zm00001eb008190;Zm00001eb008200;Zm00001eb008210;Zm00001eb008220;Zm00001eb008240;Zm00001eb008250;Zm00001eb008260;Zm00001eb008270;Zm00001eb008280;Zm00001eb008290;Zm00001eb008300;Zm00001eb008310,protein_coding,3874,8232,8066,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,16,25250001,26250000,25750000,0.1429126360144201,3.365068387262109,2.7747428659918265,-0.5903255212702825,0.3444028107091815,0.29776413577384975,0.8645810269686965,-0.20992691791622126,No,No,No,No,30,Zm00001eb008320;Zm00001eb008330;Zm00001eb008340;Zm00001eb008350;Zm00001eb008360;Zm00001eb008370;Zm00001eb008380;Zm00001eb008400;Zm00001eb008410;Zm00001eb008420;Zm00001eb008430;Zm00001eb008440;Zm00001eb008450;Zm00001eb008460;Zm00001eb008470;Zm00001eb008480;Zm00001eb008490;Zm00001eb008500;Zm00001eb008510;Zm00001eb008520;Zm00001eb008530;Zm00001eb008540;Zm00001eb008550;Zm00001eb008560;Zm00001eb008570;Zm00001eb008580;Zm00001eb008590;Zm00001eb008600;Zm00001eb008610;Zm00001eb008620,Zm00001eb008320;Zm00001eb008330;Zm00001eb008340;Zm00001eb008350;Zm00001eb008360;Zm00001eb008370;Zm00001eb008380;Zm00001eb008400;Zm00001eb008410;Zm00001eb008420;Zm00001eb008430;Zm00001eb008440;Zm00001eb008450;Zm00001eb008460;Zm00001eb008470;Zm00001eb008480;Zm00001eb008490;Zm00001eb008500;Zm00001eb008510;Zm00001eb008520;Zm00001eb008530;Zm00001eb008540;Zm00001eb008550;Zm00001eb008560;Zm00001eb008570;Zm00001eb008580;Zm00001eb008590;Zm00001eb008600;Zm00001eb008610;Zm00001eb008620,protein_coding,7960,15234,14302,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,17,26250001,26750000,26500000,0.05592940817264181,2.069674462040598,1.8180046253144173,-0.2516698367261805,0.2740529646289096,0.25925358930117387,0.9459981199335854,-0.08009077851633682,No,No,No,No,9,Zm00001eb008630;Zm00001eb008640;Zm00001eb008650;Zm00001eb008660;Zm00001eb008670;Zm00001eb008680;Zm00001eb008690;Zm00001eb008700;Zm00001eb008710,Zm00001eb008630;Zm00001eb008640;Zm00001eb008650;Zm00001eb008660;Zm00001eb008670;Zm00001eb008680;Zm00001eb008690;Zm00001eb008700;Zm00001eb008710,protein_coding,2753,5159,6065,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,18,26750001,27250000,27000000,0.0607849350413999,3.194664250799332,2.583188053082917,-0.6114761977164149,0.32605957711816624,0.29513987396906016,0.9051716148858877,-0.1437367507879112,No,No,No,No,14,Zm00001eb008720;Zm00001eb008730;Zm00001eb008740;Zm00001eb008750;Zm00001eb008770;Zm00001eb008780;Zm00001eb008790;Zm00001eb008800;Zm00001eb008810;Zm00001eb008820;Zm00001eb008830;Zm00001eb008850;Zm00001eb008860;Zm00001eb008870,Zm00001eb008720;Zm00001eb008730;Zm00001eb008740;Zm00001eb008750;Zm00001eb008770;Zm00001eb008780;Zm00001eb008790;Zm00001eb008800;Zm00001eb008810;Zm00001eb008820;Zm00001eb008830;Zm00001eb008850;Zm00001eb008860;Zm00001eb008870,protein_coding,4427,8624,8416,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,19,27250001,28250000,27750000,0.06059574116837226,3.067433168080558,3.1767755773349013,0.10934240925434313,0.33116499533140653,0.33435069651160604,1.0096196796917243,0.013811936983165012,No,No,No,No,25,Zm00001eb008880;Zm00001eb008890;Zm00001eb008900;Zm00001eb008910;Zm00001eb008920;Zm00001eb008930;Zm00001eb008940;Zm00001eb008950;Zm00001eb008960;Zm00001eb008970;Zm00001eb008980;Zm00001eb008990;Zm00001eb009000;Zm00001eb009010;Zm00001eb009020;Zm00001eb009030;Zm00001eb009040;Zm00001eb009050;Zm00001eb009060;Zm00001eb009070;Zm00001eb009080;Zm00001eb009090;Zm00001eb009100;Zm00001eb009110;Zm00001eb009120,Zm00001eb008880;Zm00001eb008890;Zm00001eb008900;Zm00001eb008910;Zm00001eb008920;Zm00001eb008930;Zm00001eb008940;Zm00001eb008950;Zm00001eb008960;Zm00001eb008970;Zm00001eb008980;Zm00001eb008990;Zm00001eb009000;Zm00001eb009010;Zm00001eb009020;Zm00001eb009030;Zm00001eb009040;Zm00001eb009050;Zm00001eb009060;Zm00001eb009070;Zm00001eb009080;Zm00001eb009090;Zm00001eb009100;Zm00001eb009110;Zm00001eb009120,protein_coding,11245,16749,18602,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,20,28250001,28750000,28500000,0.08349267561167399,2.4546270656685585,2.600532074601719,0.14590500893316038,0.3001721334675716,0.30506670228770005,1.0163058734453017,0.023334669522060644,No,No,No,No,15,Zm00001eb009130;Zm00001eb009140;Zm00001eb009150;Zm00001eb009160;Zm00001eb009170;Zm00001eb009210;Zm00001eb009230;Zm00001eb009240;Zm00001eb009250;Zm00001eb009260;Zm00001eb009270;Zm00001eb009280;Zm00001eb009290;Zm00001eb009300;Zm00001eb009310,Zm00001eb009130;Zm00001eb009140;Zm00001eb009150;Zm00001eb009160;Zm00001eb009170;Zm00001eb009210;Zm00001eb009230;Zm00001eb009240;Zm00001eb009250;Zm00001eb009260;Zm00001eb009270;Zm00001eb009280;Zm00001eb009290;Zm00001eb009300;Zm00001eb009310,protein_coding,4426,7991,8054,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,21,28750001,29250000,29000000,0.07143616928847424,1.8547955708406703,2.3600789246154044,0.5052833537747341,0.26940991786772667,0.2957107021981225,1.0976236678239473,0.13438349548278272,No,No,No,No,15,Zm00001eb009310;Zm00001eb009320;Zm00001eb009340;Zm00001eb009360;Zm00001eb009370;Zm00001eb009380;Zm00001eb009390;Zm00001eb009400;Zm00001eb009410;Zm00001eb009420;Zm00001eb009430;Zm00001eb009460;Zm00001eb009470;Zm00001eb009480;Zm00001eb009490,Zm00001eb009310;Zm00001eb009320;Zm00001eb009340;Zm00001eb009360;Zm00001eb009370;Zm00001eb009380;Zm00001eb009390;Zm00001eb009400;Zm00001eb009410;Zm00001eb009420;Zm00001eb009430;Zm00001eb009460;Zm00001eb009470;Zm00001eb009480;Zm00001eb009490,protein_coding,3326,6987,7999,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,22,29250001,30250000,29750000,0.08087545093736764,2.9671476252998956,2.6971707192255505,-0.2699769060743451,0.32488246297088763,0.30795524745143604,0.9478974169160728,-0.07719715824733876,No,No,No,No,15,Zm00001eb009500;Zm00001eb009510;Zm00001eb009520;Zm00001eb009530;Zm00001eb009540;Zm00001eb009550;Zm00001eb009560;Zm00001eb009570;Zm00001eb009580;Zm00001eb009590;Zm00001eb009600;Zm00001eb009610;Zm00001eb009620;Zm00001eb009630;Zm00001eb009640,Zm00001eb009500;Zm00001eb009510;Zm00001eb009520;Zm00001eb009530;Zm00001eb009540;Zm00001eb009550;Zm00001eb009560;Zm00001eb009570;Zm00001eb009580;Zm00001eb009590;Zm00001eb009600;Zm00001eb009610;Zm00001eb009620;Zm00001eb009630;Zm00001eb009640,protein_coding,9138,17328,17124,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,23,30250001,31250000,30750000,0.06068674540832908,2.9014378973578374,2.4015556021783855,-0.49988229517945193,0.32292963153856347,0.2952561683317838,0.914304973888793,-0.12925262661865472,No,No,No,No,27,Zm00001eb009650;Zm00001eb009660;Zm00001eb009670;Zm00001eb009690;Zm00001eb009700;Zm00001eb009710;Zm00001eb009730;Zm00001eb009750;Zm00001eb009760;Zm00001eb009770;Zm00001eb009780;Zm00001eb009800;Zm00001eb009810;Zm00001eb009820;Zm00001eb009830;Zm00001eb009840;Zm00001eb009850;Zm00001eb009860;Zm00001eb009870;Zm00001eb009880;Zm00001eb009890;Zm00001eb009900;Zm00001eb009910;Zm00001eb009920;Zm00001eb009930;Zm00001eb009940;Zm00001eb009950,Zm00001eb009650;Zm00001eb009660;Zm00001eb009670;Zm00001eb009690;Zm00001eb009700;Zm00001eb009710;Zm00001eb009730;Zm00001eb009750;Zm00001eb009760;Zm00001eb009770;Zm00001eb009780;Zm00001eb009800;Zm00001eb009810;Zm00001eb009820;Zm00001eb009830;Zm00001eb009840;Zm00001eb009850;Zm00001eb009860;Zm00001eb009870;Zm00001eb009880;Zm00001eb009890;Zm00001eb009900;Zm00001eb009910;Zm00001eb009920;Zm00001eb009930;Zm00001eb009940;Zm00001eb009950,protein_coding,8335,16295,15632,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,24,31250001,32250000,31750000,0.07200627365990582,2.0005134423673767,2.354550857067536,0.3540374147001595,0.2748944719656303,0.2923505704944059,1.0635010897234705,0.08882151156641913,No,No,No,No,26,Zm00001eb009950;Zm00001eb009960;Zm00001eb009970;Zm00001eb009980;Zm00001eb009990;Zm00001eb010000;Zm00001eb010010;Zm00001eb010020;Zm00001eb010030;Zm00001eb010040;Zm00001eb010050;Zm00001eb010060;Zm00001eb010070;Zm00001eb010080;Zm00001eb010090;Zm00001eb010100;Zm00001eb010110;Zm00001eb010130;Zm00001eb010140;Zm00001eb010150;Zm00001eb010160;Zm00001eb010170;Zm00001eb010180;Zm00001eb010190;Zm00001eb010200;Zm00001eb010210,Zm00001eb009950;Zm00001eb009960;Zm00001eb009970;Zm00001eb009980;Zm00001eb009990;Zm00001eb010000;Zm00001eb010010;Zm00001eb010020;Zm00001eb010030;Zm00001eb010040;Zm00001eb010050;Zm00001eb010060;Zm00001eb010070;Zm00001eb010080;Zm00001eb010090;Zm00001eb010100;Zm00001eb010110;Zm00001eb010130;Zm00001eb010140;Zm00001eb010150;Zm00001eb010160;Zm00001eb010170;Zm00001eb010180;Zm00001eb010190;Zm00001eb010200;Zm00001eb010210,protein_coding,9138,17523,19029,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,25,32250001,33250000,32750000,0.11368842664754383,2.8556284423574674,1.59160506821285,-1.2640233741446174,0.31882942751460586,0.24212596618144264,0.7594216383001554,-0.39702698844605483,No,No,No,No,22,Zm00001eb010220;Zm00001eb010230;Zm00001eb010240;Zm00001eb010250;Zm00001eb010260;Zm00001eb010270;Zm00001eb010280;Zm00001eb010290;Zm00001eb010300;Zm00001eb010310;Zm00001eb010320;Zm00001eb010330;Zm00001eb010340;Zm00001eb010350;Zm00001eb010360;Zm00001eb010370;Zm00001eb010380;Zm00001eb010390;Zm00001eb010400;Zm00001eb010410;Zm00001eb010420;Zm00001eb010440,Zm00001eb010220;Zm00001eb010230;Zm00001eb010240;Zm00001eb010250;Zm00001eb010260;Zm00001eb010270;Zm00001eb010280;Zm00001eb010290;Zm00001eb010300;Zm00001eb010310;Zm00001eb010320;Zm00001eb010330;Zm00001eb010340;Zm00001eb010350;Zm00001eb010360;Zm00001eb010370;Zm00001eb010380;Zm00001eb010390;Zm00001eb010400;Zm00001eb010410;Zm00001eb010420;Zm00001eb010440,protein_coding,5365,12751,11655,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,26,33250001,37250000,35250000,0.1103460055887334,2.98336498439954,2.2880129826966673,-0.6953520017028727,0.3227686577474794,0.27849173320247506,0.8628214869002406,-0.2128659904121382,No,No,No,No,89,Zm00001eb010450;Zm00001eb010460;Zm00001eb010470;Zm00001eb010480;Zm00001eb010490;Zm00001eb010500;Zm00001eb010530;Zm00001eb010540;Zm00001eb010550;Zm00001eb010560;Zm00001eb010570;Zm00001eb010590;Zm00001eb010600;Zm00001eb010610;Zm00001eb010620;Zm00001eb010630;Zm00001eb010640;Zm00001eb010650;Zm00001eb010660;Zm00001eb010680;Zm00001eb010690;Zm00001eb010700;Zm00001eb010710;Zm00001eb010720;Zm00001eb010730;Zm00001eb010740;Zm00001eb010750;Zm00001eb010760;Zm00001eb010770;Zm00001eb010780;Zm00001eb010790;Zm00001eb010800;Zm00001eb010810;Zm00001eb010820;Zm00001eb010830;Zm00001eb010840;Zm00001eb010850;Zm00001eb010860;Zm00001eb010870;Zm00001eb010890;Zm00001eb010900;Zm00001eb010910;Zm00001eb010940;Zm00001eb010950;Zm00001eb010960;Zm00001eb010980;Zm00001eb010990;Zm00001eb011000;Zm00001eb011010;Zm00001eb011020;Zm00001eb011030;Zm00001eb011040;Zm00001eb011050;Zm00001eb011060;Zm00001eb011070;Zm00001eb011080;Zm00001eb011090;Zm00001eb011100;Zm00001eb011110;Zm00001eb011120;Zm00001eb011140;Zm00001eb011150;Zm00001eb011160;Zm00001eb011170;Zm00001eb011180;Zm00001eb011190;Zm00001eb011200;Zm00001eb011210;Zm00001eb011220;Zm00001eb011230;Zm00001eb011240;Zm00001eb011250;Zm00001eb011270;Zm00001eb011280;Zm00001eb011290;Zm00001eb011300;Zm00001eb011310;Zm00001eb011320;Zm00001eb011330;Zm00001eb011340;Zm00001eb011350;Zm00001eb011360;Zm00001eb011370;Zm00001eb011380;Zm00001eb011410;Zm00001eb011420;Zm00001eb011430;Zm00001eb011440;Zm00001eb011450,Zm00001eb010450;Zm00001eb010460;Zm00001eb010470;Zm00001eb010480;Zm00001eb010490;Zm00001eb010500;Zm00001eb010530;Zm00001eb010540;Zm00001eb010550;Zm00001eb010560;Zm00001eb010570;Zm00001eb010590;Zm00001eb010600;Zm00001eb010610;Zm00001eb010620;Zm00001eb010630;Zm00001eb010640;Zm00001eb010650;Zm00001eb010660;Zm00001eb010680;Zm00001eb010690;Zm00001eb010700;Zm00001eb010710;Zm00001eb010720;Zm00001eb010730;Zm00001eb010740;Zm00001eb010750;Zm00001eb010760;Zm00001eb010770;Zm00001eb010780;Zm00001eb010790;Zm00001eb010800;Zm00001eb010810;Zm00001eb010820;Zm00001eb010830;Zm00001eb010840;Zm00001eb010850;Zm00001eb010860;Zm00001eb010870;Zm00001eb010890;Zm00001eb010900;Zm00001eb010910;Zm00001eb010940;Zm00001eb010950;Zm00001eb010960;Zm00001eb010980;Zm00001eb010990;Zm00001eb011000;Zm00001eb011010;Zm00001eb011020;Zm00001eb011030;Zm00001eb011040;Zm00001eb011050;Zm00001eb011060;Zm00001eb011070;Zm00001eb011080;Zm00001eb011090;Zm00001eb011100;Zm00001eb011110;Zm00001eb011120;Zm00001eb011140;Zm00001eb011150;Zm00001eb011160;Zm00001eb011170;Zm00001eb011180;Zm00001eb011190;Zm00001eb011200;Zm00001eb011210;Zm00001eb011220;Zm00001eb011230;Zm00001eb011240;Zm00001eb011250;Zm00001eb011270;Zm00001eb011280;Zm00001eb011290;Zm00001eb011300;Zm00001eb011310;Zm00001eb011320;Zm00001eb011330;Zm00001eb011340;Zm00001eb011350;Zm00001eb011360;Zm00001eb011370;Zm00001eb011380;Zm00001eb011410;Zm00001eb011420;Zm00001eb011430;Zm00001eb011440;Zm00001eb011450,protein_coding,30776,60133,58036,NA,NA,NA,NA,192,192
Indian Chief,IC01_vs_IC14,raw,chr1,1,NC_050096.1,27,37250001,38750000,38000000,0.04542226311425608,2.827898080265872,2.2360515498835354,-0.5918465303823366,0.3163646015690684,0.2844190163599103,0.8990228835630847,-0.15357025658611537,No,No,No,No,41,Zm00001eb011460;Zm00001eb011470;Zm00001eb011480;Zm00001eb011490;Zm00001eb011500;Zm00001eb011510;Zm00001eb011520;Zm00001eb011530;Zm00001eb011550;Zm00001eb011560;Zm00001eb011570;Zm00001eb011580;Zm00001eb011590;Zm00001eb011600;Zm00001eb011610;Zm00001eb011620;Zm00001eb011630;Zm00001eb011640;Zm00001eb011650;Zm00001eb011670;Zm00001eb011680;Zm00001eb011700;Zm00001eb011720;Zm00001eb011730;Zm00001eb011750;Zm00001eb011760;Zm00001eb011770;Zm00001eb011780;Zm00001eb011800;Zm00001eb011810;Zm00001eb011820;Zm00001eb011830;Zm00001eb011840;Zm00001eb011850;Zm00001eb011860;Zm00001eb011870;Zm00001eb011880;Zm00001eb011890;Zm00001eb011900;Zm00001eb011910;Zm00001eb011920,Zm00001eb011460;Zm00001eb011470;Zm00001eb011480;Zm00001eb011490;Zm00001eb011500;Zm00001eb011510;Zm00001eb011520;Zm00001eb011530;Zm00001eb011550;Zm00001eb011560;Zm00001eb011570;Zm00001eb011580;Zm00001eb011590;Zm00001eb011600;Zm00001eb011610;Zm00001eb011620;Zm00001eb011630;Zm00001eb011640;Zm00001eb011650;Zm00001eb011670;Zm00001eb011680;Zm00001eb011700;Zm00001eb011720;Zm00001eb011730;Zm00001eb011750;Zm00001eb011760;Zm00001eb011770;Zm00001eb011780;Zm00001eb011800;Zm00001eb011810;Zm00001eb011820;Zm00001eb011830;Zm00001eb011840;Zm00001eb011850;Zm00001eb011860;Zm00001eb011870;Zm00001eb011880;Zm00001eb011890;Zm00001eb011900;Zm00001eb011910;Zm00001eb011920,protein_coding,13424,21335,24077,NA,NA,NA,NA,192,192
